"path","ratio","sub_h","method","method_code","parameter","estimate","truth"
631,800,0.08,"Fixed point linearization","fix","epsilon",0.111929605026365,0.1
631,800,0.08,"Fixed point linearization","fix","alpha",0.432143236688374,0.5
631,800,0.08,"Fixed point linearization","fix","gamma",1.10451906194056,1.5
631,800,0.08,"Fixed point linearization","fix","beta",0.670947060116314,1.4
631,800,0.08,"Fixed point linearization","fix","sigma[1]",1.08663409685628,0.3
631,800,0.08,"Fixed point linearization","fix","sigma[2]",0.471845304727238,0.5
632,800,0.08,"Fixed point linearization","fix","epsilon",0.113303077126931,0.1
632,800,0.08,"Fixed point linearization","fix","alpha",0.564058431271636,0.5
632,800,0.08,"Fixed point linearization","fix","gamma",1.31613908983976,1.5
632,800,0.08,"Fixed point linearization","fix","beta",0.156770978704088,1.4
632,800,0.08,"Fixed point linearization","fix","sigma[1]",1.10282887848521,0.3
632,800,0.08,"Fixed point linearization","fix","sigma[2]",0.487480598486701,0.5
633,800,0.08,"Fixed point linearization","fix","epsilon",0.124521473597749,0.1
633,800,0.08,"Fixed point linearization","fix","alpha",0.544619049220032,0.5
633,800,0.08,"Fixed point linearization","fix","gamma",1.09383533525454,1.5
633,800,0.08,"Fixed point linearization","fix","beta",0.20606212961119,1.4
633,800,0.08,"Fixed point linearization","fix","sigma[1]",0.996510928793018,0.3
633,800,0.08,"Fixed point linearization","fix","sigma[2]",0.513624699060937,0.5
634,800,0.08,"Fixed point linearization","fix","epsilon",0.109354732403372,0.1
634,800,0.08,"Fixed point linearization","fix","alpha",0.479171807449005,0.5
634,800,0.08,"Fixed point linearization","fix","gamma",1.05119773372076,1.5
634,800,0.08,"Fixed point linearization","fix","beta",0.840659501249425,1.4
634,800,0.08,"Fixed point linearization","fix","sigma[1]",0.873569811945963,0.3
634,800,0.08,"Fixed point linearization","fix","sigma[2]",0.518803131260263,0.5
635,800,0.08,"Fixed point linearization","fix","epsilon",0.11041569819635,0.1
635,800,0.08,"Fixed point linearization","fix","alpha",0.643847992462824,0.5
635,800,0.08,"Fixed point linearization","fix","gamma",1.01000073197843,1.5
635,800,0.08,"Fixed point linearization","fix","beta",0.444531803746878,1.4
635,800,0.08,"Fixed point linearization","fix","sigma[1]",0.842364966107447,0.3
635,800,0.08,"Fixed point linearization","fix","sigma[2]",0.425392942677348,0.5
636,800,0.08,"Fixed point linearization","fix","epsilon",0.114928817557865,0.1
636,800,0.08,"Fixed point linearization","fix","alpha",0.677173520521426,0.5
636,800,0.08,"Fixed point linearization","fix","gamma",1.01540807398667,1.5
636,800,0.08,"Fixed point linearization","fix","beta",0.506636479872762,1.4
636,800,0.08,"Fixed point linearization","fix","sigma[1]",1.1127281387633,0.3
636,800,0.08,"Fixed point linearization","fix","sigma[2]",0.549840794412875,0.5
637,800,0.08,"Fixed point linearization","fix","epsilon",0.103274647684852,0.1
637,800,0.08,"Fixed point linearization","fix","alpha",0.57848036489598,0.5
637,800,0.08,"Fixed point linearization","fix","gamma",1.05239282857322,1.5
637,800,0.08,"Fixed point linearization","fix","beta",0.39131135568484,1.4
637,800,0.08,"Fixed point linearization","fix","sigma[1]",1.06150979053337,0.3
637,800,0.08,"Fixed point linearization","fix","sigma[2]",0.548235514109339,0.5
638,800,0.08,"Fixed point linearization","fix","epsilon",0.103693790851268,0.1
638,800,0.08,"Fixed point linearization","fix","alpha",0.600931183373882,0.5
638,800,0.08,"Fixed point linearization","fix","gamma",1.010002339004,1.5
638,800,0.08,"Fixed point linearization","fix","beta",0.461487564199575,1.4
638,800,0.08,"Fixed point linearization","fix","sigma[1]",1.01968999150481,0.3
638,800,0.08,"Fixed point linearization","fix","sigma[2]",0.494198303066565,0.5
639,800,0.08,"Fixed point linearization","fix","epsilon",0.119494283844771,0.1
639,800,0.08,"Fixed point linearization","fix","alpha",0.5620374528501,0.5
639,800,0.08,"Fixed point linearization","fix","gamma",1.17188888495043,1.5
639,800,0.08,"Fixed point linearization","fix","beta",0.335498425887307,1.4
639,800,0.08,"Fixed point linearization","fix","sigma[1]",1.05034230318894,0.3
639,800,0.08,"Fixed point linearization","fix","sigma[2]",0.480491468557837,0.5
640,800,0.08,"Fixed point linearization","fix","epsilon",0.100508377155638,0.1
640,800,0.08,"Fixed point linearization","fix","alpha",0.472275994516385,0.5
640,800,0.08,"Fixed point linearization","fix","gamma",1.23744204662465,1.5
640,800,0.08,"Fixed point linearization","fix","beta",0.854650848165223,1.4
640,800,0.08,"Fixed point linearization","fix","sigma[1]",1.00843638627497,0.3
640,800,0.08,"Fixed point linearization","fix","sigma[2]",0.533137077835984,0.5
641,800,0.08,"Fixed point linearization","fix","epsilon",0.11382814621682,0.1
641,800,0.08,"Fixed point linearization","fix","alpha",0.577136041882073,0.5
641,800,0.08,"Fixed point linearization","fix","gamma",1.01000026578981,1.5
641,800,0.08,"Fixed point linearization","fix","beta",0.297194843577297,1.4
641,800,0.08,"Fixed point linearization","fix","sigma[1]",0.87931415093271,0.3
641,800,0.08,"Fixed point linearization","fix","sigma[2]",0.49557776928198,0.5
642,800,0.08,"Fixed point linearization","fix","epsilon",0.10531908428123,0.1
642,800,0.08,"Fixed point linearization","fix","alpha",0.538262977482862,0.5
642,800,0.08,"Fixed point linearization","fix","gamma",1.05185322235518,1.5
642,800,0.08,"Fixed point linearization","fix","beta",0.25986118003283,1.4
642,800,0.08,"Fixed point linearization","fix","sigma[1]",0.948852184395042,0.3
642,800,0.08,"Fixed point linearization","fix","sigma[2]",0.53687496809858,0.5
643,800,0.08,"Fixed point linearization","fix","epsilon",0.115653823507478,0.1
643,800,0.08,"Fixed point linearization","fix","alpha",0.506229649112394,0.5
643,800,0.08,"Fixed point linearization","fix","gamma",1.0100001814304,1.5
643,800,0.08,"Fixed point linearization","fix","beta",0.959557155266106,1.4
643,800,0.08,"Fixed point linearization","fix","sigma[1]",0.758258936098593,0.3
643,800,0.08,"Fixed point linearization","fix","sigma[2]",0.606540530855965,0.5
644,800,0.08,"Fixed point linearization","fix","epsilon",0.103740288517855,0.1
644,800,0.08,"Fixed point linearization","fix","alpha",0.543270148905021,0.5
644,800,0.08,"Fixed point linearization","fix","gamma",1.31489235917777,1.5
644,800,0.08,"Fixed point linearization","fix","beta",0.168004914390753,1.4
644,800,0.08,"Fixed point linearization","fix","sigma[1]",1.02862490423216,0.3
644,800,0.08,"Fixed point linearization","fix","sigma[2]",0.529854585358026,0.5
645,800,0.08,"Fixed point linearization","fix","epsilon",0.115401548672054,0.1
645,800,0.08,"Fixed point linearization","fix","alpha",0.617178071343994,0.5
645,800,0.08,"Fixed point linearization","fix","gamma",1.07318950559617,1.5
645,800,0.08,"Fixed point linearization","fix","beta",0.449489677458114,1.4
645,800,0.08,"Fixed point linearization","fix","sigma[1]",1.17467742608874,0.3
645,800,0.08,"Fixed point linearization","fix","sigma[2]",0.540340925862234,0.5
646,800,0.08,"Fixed point linearization","fix","epsilon",0.109043296615113,0.1
646,800,0.08,"Fixed point linearization","fix","alpha",0.563686600194033,0.5
646,800,0.08,"Fixed point linearization","fix","gamma",1.14590017199177,1.5
646,800,0.08,"Fixed point linearization","fix","beta",0.317253713132495,1.4
646,800,0.08,"Fixed point linearization","fix","sigma[1]",1.05484502301429,0.3
646,800,0.08,"Fixed point linearization","fix","sigma[2]",0.502813229051576,0.5
647,800,0.08,"Fixed point linearization","fix","epsilon",0.105354673343964,0.1
647,800,0.08,"Fixed point linearization","fix","alpha",0.592828953870161,0.5
647,800,0.08,"Fixed point linearization","fix","gamma",1.01000011495728,1.5
647,800,0.08,"Fixed point linearization","fix","beta",0.380674678861382,1.4
647,800,0.08,"Fixed point linearization","fix","sigma[1]",0.929134928416882,0.3
647,800,0.08,"Fixed point linearization","fix","sigma[2]",0.531842700941123,0.5
648,800,0.08,"Fixed point linearization","fix","epsilon",0.117711494069408,0.1
648,800,0.08,"Fixed point linearization","fix","alpha",0.453962063843156,0.5
648,800,0.08,"Fixed point linearization","fix","gamma",1.11246701228432,1.5
648,800,0.08,"Fixed point linearization","fix","beta",0.840947748577986,1.4
648,800,0.08,"Fixed point linearization","fix","sigma[1]",0.986494002680334,0.3
648,800,0.08,"Fixed point linearization","fix","sigma[2]",0.585342985690487,0.5
649,800,0.08,"Fixed point linearization","fix","epsilon",0.114482369454692,0.1
649,800,0.08,"Fixed point linearization","fix","alpha",0.55860374490136,0.5
649,800,0.08,"Fixed point linearization","fix","gamma",1.29268936696364,1.5
649,800,0.08,"Fixed point linearization","fix","beta",0.167261002947721,1.4
649,800,0.08,"Fixed point linearization","fix","sigma[1]",1.0641023126669,0.3
649,800,0.08,"Fixed point linearization","fix","sigma[2]",0.527028370273623,0.5
650,800,0.08,"Fixed point linearization","fix","epsilon",0.101403907384671,0.1
650,800,0.08,"Fixed point linearization","fix","alpha",0.559625842135818,0.5
650,800,0.08,"Fixed point linearization","fix","gamma",1.1487548631012,1.5
650,800,0.08,"Fixed point linearization","fix","beta",0.328113202801922,1.4
650,800,0.08,"Fixed point linearization","fix","sigma[1]",1.02385580779172,0.3
650,800,0.08,"Fixed point linearization","fix","sigma[2]",0.512200036701387,0.5
651,800,0.08,"Fixed point linearization","fix","epsilon",0.101327399439334,0.1
651,800,0.08,"Fixed point linearization","fix","alpha",0.546517536294989,0.5
651,800,0.08,"Fixed point linearization","fix","gamma",1.20043058114452,1.5
651,800,0.08,"Fixed point linearization","fix","beta",0.199274085374518,1.4
651,800,0.08,"Fixed point linearization","fix","sigma[1]",1.02144949708978,0.3
651,800,0.08,"Fixed point linearization","fix","sigma[2]",0.536323200310474,0.5
652,800,0.08,"Fixed point linearization","fix","epsilon",0.11559806905615,0.1
652,800,0.08,"Fixed point linearization","fix","alpha",0.556883496940491,0.5
652,800,0.08,"Fixed point linearization","fix","gamma",1.16277594267614,1.5
652,800,0.08,"Fixed point linearization","fix","beta",0.269101018787978,1.4
652,800,0.08,"Fixed point linearization","fix","sigma[1]",1.01481473538252,0.3
652,800,0.08,"Fixed point linearization","fix","sigma[2]",0.520907144100633,0.5
653,800,0.08,"Fixed point linearization","fix","epsilon",0.109479434706504,0.1
653,800,0.08,"Fixed point linearization","fix","alpha",0.539870818331821,0.5
653,800,0.08,"Fixed point linearization","fix","gamma",1.42945012827835,1.5
653,800,0.08,"Fixed point linearization","fix","beta",-0.0103415987337973,1.4
653,800,0.08,"Fixed point linearization","fix","sigma[1]",0.986166575394895,0.3
653,800,0.08,"Fixed point linearization","fix","sigma[2]",0.466719618974979,0.5
654,800,0.08,"Fixed point linearization","fix","epsilon",0.108228825632327,0.1
654,800,0.08,"Fixed point linearization","fix","alpha",0.475387791830653,0.5
654,800,0.08,"Fixed point linearization","fix","gamma",1.36382958614416,1.5
654,800,0.08,"Fixed point linearization","fix","beta",1.04531393280381,1.4
654,800,0.08,"Fixed point linearization","fix","sigma[1]",0.944541967815012,0.3
654,800,0.08,"Fixed point linearization","fix","sigma[2]",0.549093729583344,0.5
655,800,0.08,"Fixed point linearization","fix","epsilon",0.107700599049828,0.1
655,800,0.08,"Fixed point linearization","fix","alpha",0.547857492185494,0.5
655,800,0.08,"Fixed point linearization","fix","gamma",1.34426558531217,1.5
655,800,0.08,"Fixed point linearization","fix","beta",0.0762418046481992,1.4
655,800,0.08,"Fixed point linearization","fix","sigma[1]",1.02662093447905,0.3
655,800,0.08,"Fixed point linearization","fix","sigma[2]",0.498274478210748,0.5
656,800,0.08,"Fixed point linearization","fix","epsilon",0.111351526212699,0.1
656,800,0.08,"Fixed point linearization","fix","alpha",0.56351407199571,0.5
656,800,0.08,"Fixed point linearization","fix","gamma",1.18459550978144,1.5
656,800,0.08,"Fixed point linearization","fix","beta",0.230986139626487,1.4
656,800,0.08,"Fixed point linearization","fix","sigma[1]",1.06141287459696,0.3
656,800,0.08,"Fixed point linearization","fix","sigma[2]",0.461051399645404,0.5
657,800,0.08,"Fixed point linearization","fix","epsilon",0.106123783255089,0.1
657,800,0.08,"Fixed point linearization","fix","alpha",0.508914191414095,0.5
657,800,0.08,"Fixed point linearization","fix","gamma",1.31614751127898,1.5
657,800,0.08,"Fixed point linearization","fix","beta",1.11244772806011,1.4
657,800,0.08,"Fixed point linearization","fix","sigma[1]",0.871158849925742,0.3
657,800,0.08,"Fixed point linearization","fix","sigma[2]",0.532366156796863,0.5
658,800,0.08,"Fixed point linearization","fix","epsilon",0.108017982800884,0.1
658,800,0.08,"Fixed point linearization","fix","alpha",0.461765630538145,0.5
658,800,0.08,"Fixed point linearization","fix","gamma",1.0451408503542,1.5
658,800,0.08,"Fixed point linearization","fix","beta",0.762050271369182,1.4
658,800,0.08,"Fixed point linearization","fix","sigma[1]",0.907576271269495,0.3
658,800,0.08,"Fixed point linearization","fix","sigma[2]",0.524827507814356,0.5
659,800,0.08,"Fixed point linearization","fix","epsilon",0.113257608639749,0.1
659,800,0.08,"Fixed point linearization","fix","alpha",0.603807216178121,0.5
659,800,0.08,"Fixed point linearization","fix","gamma",1.01007189135177,1.5
659,800,0.08,"Fixed point linearization","fix","beta",0.438650564570208,1.4
659,800,0.08,"Fixed point linearization","fix","sigma[1]",1.08998038436907,0.3
659,800,0.08,"Fixed point linearization","fix","sigma[2]",0.513243688172084,0.5
660,800,0.08,"Fixed point linearization","fix","epsilon",0.0986774865929903,0.1
660,800,0.08,"Fixed point linearization","fix","alpha",0.555318627238021,0.5
660,800,0.08,"Fixed point linearization","fix","gamma",1.14490955442564,1.5
660,800,0.08,"Fixed point linearization","fix","beta",0.258197969673092,1.4
660,800,0.08,"Fixed point linearization","fix","sigma[1]",0.995557235508542,0.3
660,800,0.08,"Fixed point linearization","fix","sigma[2]",0.534351374484298,0.5
661,800,0.08,"Fixed point linearization","fix","epsilon",0.117456001349551,0.1
661,800,0.08,"Fixed point linearization","fix","alpha",0.450992226632166,0.5
661,800,0.08,"Fixed point linearization","fix","gamma",1.10035282453333,1.5
661,800,0.08,"Fixed point linearization","fix","beta",0.70393170898008,1.4
661,800,0.08,"Fixed point linearization","fix","sigma[1]",1.02000782336064,0.3
661,800,0.08,"Fixed point linearization","fix","sigma[2]",0.528304770869909,0.5
662,800,0.08,"Fixed point linearization","fix","epsilon",0.10664335964978,0.1
662,800,0.08,"Fixed point linearization","fix","alpha",0.532017765693834,0.5
662,800,0.08,"Fixed point linearization","fix","gamma",1.26482875776644,1.5
662,800,0.08,"Fixed point linearization","fix","beta",0.150712901156091,1.4
662,800,0.08,"Fixed point linearization","fix","sigma[1]",0.903194900983525,0.3
662,800,0.08,"Fixed point linearization","fix","sigma[2]",0.533889980206292,0.5
663,800,0.08,"Fixed point linearization","fix","epsilon",0.104172967669325,0.1
663,800,0.08,"Fixed point linearization","fix","alpha",0.463932357959546,0.5
663,800,0.08,"Fixed point linearization","fix","gamma",1.29805853975318,1.5
663,800,0.08,"Fixed point linearization","fix","beta",0.959757812490782,1.4
663,800,0.08,"Fixed point linearization","fix","sigma[1]",0.92134728612661,0.3
663,800,0.08,"Fixed point linearization","fix","sigma[2]",0.496677137530138,0.5
664,800,0.08,"Fixed point linearization","fix","epsilon",0.108102767945836,0.1
664,800,0.08,"Fixed point linearization","fix","alpha",0.587672141074211,0.5
664,800,0.08,"Fixed point linearization","fix","gamma",1.03266953721161,1.5
664,800,0.08,"Fixed point linearization","fix","beta",0.403653276659677,1.4
664,800,0.08,"Fixed point linearization","fix","sigma[1]",1.10241807894293,0.3
664,800,0.08,"Fixed point linearization","fix","sigma[2]",0.540309789680281,0.5
665,800,0.08,"Fixed point linearization","fix","epsilon",0.10645170863091,0.1
665,800,0.08,"Fixed point linearization","fix","alpha",0.562179707458911,0.5
665,800,0.08,"Fixed point linearization","fix","gamma",1.23583495976561,1.5
665,800,0.08,"Fixed point linearization","fix","beta",0.232970914003399,1.4
665,800,0.08,"Fixed point linearization","fix","sigma[1]",1.04930904415517,0.3
665,800,0.08,"Fixed point linearization","fix","sigma[2]",0.561261892432406,0.5
666,800,0.08,"Fixed point linearization","fix","epsilon",0.10333705192935,0.1
666,800,0.08,"Fixed point linearization","fix","alpha",0.472716554634148,0.5
666,800,0.08,"Fixed point linearization","fix","gamma",1.0726858344498,1.5
666,800,0.08,"Fixed point linearization","fix","beta",0.805504260269996,1.4
666,800,0.08,"Fixed point linearization","fix","sigma[1]",0.92872094483113,0.3
666,800,0.08,"Fixed point linearization","fix","sigma[2]",0.491110876314941,0.5
667,800,0.08,"Fixed point linearization","fix","epsilon",0.10089343579688,0.1
667,800,0.08,"Fixed point linearization","fix","alpha",0.551144442266824,0.5
667,800,0.08,"Fixed point linearization","fix","gamma",1.08969257669846,1.5
667,800,0.08,"Fixed point linearization","fix","beta",0.279799131466482,1.4
667,800,0.08,"Fixed point linearization","fix","sigma[1]",0.838129676985963,0.3
667,800,0.08,"Fixed point linearization","fix","sigma[2]",0.492007293417467,0.5
668,800,0.08,"Fixed point linearization","fix","epsilon",0.119154355815683,0.1
668,800,0.08,"Fixed point linearization","fix","alpha",0.541682443570926,0.5
668,800,0.08,"Fixed point linearization","fix","gamma",1.25551381618445,1.5
668,800,0.08,"Fixed point linearization","fix","beta",0.218809955647598,1.4
668,800,0.08,"Fixed point linearization","fix","sigma[1]",0.944328169766224,0.3
668,800,0.08,"Fixed point linearization","fix","sigma[2]",0.48021085928693,0.5
669,800,0.08,"Fixed point linearization","fix","epsilon",0.108643931888865,0.1
669,800,0.08,"Fixed point linearization","fix","alpha",0.568396658905367,0.5
669,800,0.08,"Fixed point linearization","fix","gamma",1.15250453595192,1.5
669,800,0.08,"Fixed point linearization","fix","beta",0.358670152771391,1.4
669,800,0.08,"Fixed point linearization","fix","sigma[1]",1.10890609612045,0.3
669,800,0.08,"Fixed point linearization","fix","sigma[2]",0.551588915630638,0.5
670,800,0.08,"Fixed point linearization","fix","epsilon",0.114335617299931,0.1
670,800,0.08,"Fixed point linearization","fix","alpha",0.47486445372618,0.5
670,800,0.08,"Fixed point linearization","fix","gamma",1.14953696418453,1.5
670,800,0.08,"Fixed point linearization","fix","beta",0.900433551424218,1.4
670,800,0.08,"Fixed point linearization","fix","sigma[1]",0.992513490109073,0.3
670,800,0.08,"Fixed point linearization","fix","sigma[2]",0.509853172777987,0.5
671,800,0.08,"Fixed point linearization","fix","epsilon",0.125347948289003,0.1
671,800,0.08,"Fixed point linearization","fix","alpha",0.599203533601362,0.5
671,800,0.08,"Fixed point linearization","fix","gamma",1.19402875044396,1.5
671,800,0.08,"Fixed point linearization","fix","beta",0.348338250338029,1.4
671,800,0.08,"Fixed point linearization","fix","sigma[1]",1.10978497902869,0.3
671,800,0.08,"Fixed point linearization","fix","sigma[2]",0.525475175078072,0.5
672,800,0.08,"Fixed point linearization","fix","epsilon",0.110795190645246,0.1
672,800,0.08,"Fixed point linearization","fix","alpha",0.584312640867663,0.5
672,800,0.08,"Fixed point linearization","fix","gamma",1.01002517003178,1.5
672,800,0.08,"Fixed point linearization","fix","beta",0.400263097126439,1.4
672,800,0.08,"Fixed point linearization","fix","sigma[1]",1.06269733898513,0.3
672,800,0.08,"Fixed point linearization","fix","sigma[2]",0.532024620380879,0.5
673,800,0.08,"Fixed point linearization","fix","epsilon",0.104749233694484,0.1
673,800,0.08,"Fixed point linearization","fix","alpha",0.541646206382981,0.5
673,800,0.08,"Fixed point linearization","fix","gamma",1.01000101432661,1.5
673,800,0.08,"Fixed point linearization","fix","beta",0.329208410545541,1.4
673,800,0.08,"Fixed point linearization","fix","sigma[1]",0.963613504383094,0.3
673,800,0.08,"Fixed point linearization","fix","sigma[2]",0.509614856430407,0.5
674,800,0.08,"Fixed point linearization","fix","epsilon",0.100533008905901,0.1
674,800,0.08,"Fixed point linearization","fix","alpha",0.534846027874988,0.5
674,800,0.08,"Fixed point linearization","fix","gamma",1.06161805898725,1.5
674,800,0.08,"Fixed point linearization","fix","beta",0.247865504675719,1.4
674,800,0.08,"Fixed point linearization","fix","sigma[1]",0.980292796285413,0.3
674,800,0.08,"Fixed point linearization","fix","sigma[2]",0.53085682955844,0.5
675,800,0.08,"Fixed point linearization","fix","epsilon",0.125033684848277,0.1
675,800,0.08,"Fixed point linearization","fix","alpha",0.472936355201571,0.5
675,800,0.08,"Fixed point linearization","fix","gamma",1.3123496688974,1.5
675,800,0.08,"Fixed point linearization","fix","beta",1.03624777405778,1.4
675,800,0.08,"Fixed point linearization","fix","sigma[1]",0.96709906606986,0.3
675,800,0.08,"Fixed point linearization","fix","sigma[2]",0.513998072639448,0.5
676,800,0.08,"Fixed point linearization","fix","epsilon",0.110944860872429,0.1
676,800,0.08,"Fixed point linearization","fix","alpha",0.641782544783955,0.5
676,800,0.08,"Fixed point linearization","fix","gamma",1.01000489035529,1.5
676,800,0.08,"Fixed point linearization","fix","beta",0.482653479079651,1.4
676,800,0.08,"Fixed point linearization","fix","sigma[1]",1.12910139876221,0.3
676,800,0.08,"Fixed point linearization","fix","sigma[2]",0.486456724274073,0.5
677,800,0.08,"Fixed point linearization","fix","epsilon",0.1082804405096,0.1
677,800,0.08,"Fixed point linearization","fix","alpha",0.621395126137319,0.5
677,800,0.08,"Fixed point linearization","fix","gamma",1.01000005542888,1.5
677,800,0.08,"Fixed point linearization","fix","beta",0.394908979113898,1.4
677,800,0.08,"Fixed point linearization","fix","sigma[1]",0.895191606127981,0.3
677,800,0.08,"Fixed point linearization","fix","sigma[2]",0.51671939483805,0.5
678,800,0.08,"Fixed point linearization","fix","epsilon",0.109495896601028,0.1
678,800,0.08,"Fixed point linearization","fix","alpha",0.555205724004461,0.5
678,800,0.08,"Fixed point linearization","fix","gamma",1.03126083887059,1.5
678,800,0.08,"Fixed point linearization","fix","beta",0.322819443907981,1.4
678,800,0.08,"Fixed point linearization","fix","sigma[1]",1.00403527944885,0.3
678,800,0.08,"Fixed point linearization","fix","sigma[2]",0.539483111358808,0.5
679,800,0.08,"Fixed point linearization","fix","epsilon",0.103064097692618,0.1
679,800,0.08,"Fixed point linearization","fix","alpha",0.455832019849039,0.5
679,800,0.08,"Fixed point linearization","fix","gamma",1.28629167062487,1.5
679,800,0.08,"Fixed point linearization","fix","beta",0.884167834114289,1.4
679,800,0.08,"Fixed point linearization","fix","sigma[1]",0.97188880909913,0.3
679,800,0.08,"Fixed point linearization","fix","sigma[2]",0.525928732671274,0.5
680,800,0.08,"Fixed point linearization","fix","epsilon",0.118294669538705,0.1
680,800,0.08,"Fixed point linearization","fix","alpha",0.625356754210693,0.5
680,800,0.08,"Fixed point linearization","fix","gamma",1.0100000148119,1.5
680,800,0.08,"Fixed point linearization","fix","beta",0.420300905540315,1.4
680,800,0.08,"Fixed point linearization","fix","sigma[1]",0.967434276872246,0.3
680,800,0.08,"Fixed point linearization","fix","sigma[2]",0.465350310993631,0.5
681,800,0.08,"Fixed point linearization","fix","epsilon",0.10031256343506,0.1
681,800,0.08,"Fixed point linearization","fix","alpha",0.504191522578264,0.5
681,800,0.08,"Fixed point linearization","fix","gamma",1.10307510924833,1.5
681,800,0.08,"Fixed point linearization","fix","beta",0.891783184712353,1.4
681,800,0.08,"Fixed point linearization","fix","sigma[1]",0.881656996931155,0.3
681,800,0.08,"Fixed point linearization","fix","sigma[2]",0.507646069414657,0.5
682,800,0.08,"Fixed point linearization","fix","epsilon",0.113567706246827,0.1
682,800,0.08,"Fixed point linearization","fix","alpha",0.464841605230798,0.5
682,800,0.08,"Fixed point linearization","fix","gamma",1.02094577597264,1.5
682,800,0.08,"Fixed point linearization","fix","beta",0.822594395792232,1.4
682,800,0.08,"Fixed point linearization","fix","sigma[1]",0.901037828430628,0.3
682,800,0.08,"Fixed point linearization","fix","sigma[2]",0.520395102903061,0.5
683,800,0.08,"Fixed point linearization","fix","epsilon",0.116490504067705,0.1
683,800,0.08,"Fixed point linearization","fix","alpha",0.55572973797336,0.5
683,800,0.08,"Fixed point linearization","fix","gamma",1.21014174385197,1.5
683,800,0.08,"Fixed point linearization","fix","beta",0.30734438392897,1.4
683,800,0.08,"Fixed point linearization","fix","sigma[1]",1.04809473925109,0.3
683,800,0.08,"Fixed point linearization","fix","sigma[2]",0.547058975790016,0.5
684,800,0.08,"Fixed point linearization","fix","epsilon",0.112221767688665,0.1
684,800,0.08,"Fixed point linearization","fix","alpha",0.479763246632147,0.5
684,800,0.08,"Fixed point linearization","fix","gamma",1.06550587540338,1.5
684,800,0.08,"Fixed point linearization","fix","beta",0.85986789090341,1.4
684,800,0.08,"Fixed point linearization","fix","sigma[1]",0.851330457860466,0.3
684,800,0.08,"Fixed point linearization","fix","sigma[2]",0.534217581375199,0.5
685,800,0.08,"Fixed point linearization","fix","epsilon",0.104171175129758,0.1
685,800,0.08,"Fixed point linearization","fix","alpha",0.55475693976067,0.5
685,800,0.08,"Fixed point linearization","fix","gamma",1.10455566194563,1.5
685,800,0.08,"Fixed point linearization","fix","beta",0.314246443329109,1.4
685,800,0.08,"Fixed point linearization","fix","sigma[1]",1.01962972145003,0.3
685,800,0.08,"Fixed point linearization","fix","sigma[2]",0.522090321908449,0.5
686,800,0.08,"Fixed point linearization","fix","epsilon",0.106905577222958,0.1
686,800,0.08,"Fixed point linearization","fix","alpha",0.559390617237759,0.5
686,800,0.08,"Fixed point linearization","fix","gamma",1.27263796051212,1.5
686,800,0.08,"Fixed point linearization","fix","beta",0.212063992051318,1.4
686,800,0.08,"Fixed point linearization","fix","sigma[1]",1.00562453946052,0.3
686,800,0.08,"Fixed point linearization","fix","sigma[2]",0.508607072044089,0.5
687,800,0.08,"Fixed point linearization","fix","epsilon",0.119091253716012,0.1
687,800,0.08,"Fixed point linearization","fix","alpha",0.552062497500721,0.5
687,800,0.08,"Fixed point linearization","fix","gamma",1.0571600075939,1.5
687,800,0.08,"Fixed point linearization","fix","beta",0.282937146365742,1.4
687,800,0.08,"Fixed point linearization","fix","sigma[1]",1.02694222975538,0.3
687,800,0.08,"Fixed point linearization","fix","sigma[2]",0.516800062991862,0.5
688,800,0.08,"Fixed point linearization","fix","epsilon",0.116298480121414,0.1
688,800,0.08,"Fixed point linearization","fix","alpha",0.677625632084873,0.5
688,800,0.08,"Fixed point linearization","fix","gamma",1.01000041949131,1.5
688,800,0.08,"Fixed point linearization","fix","beta",0.441594518427631,1.4
688,800,0.08,"Fixed point linearization","fix","sigma[1]",0.910033697463718,0.3
688,800,0.08,"Fixed point linearization","fix","sigma[2]",0.565642826505642,0.5
689,800,0.08,"Fixed point linearization","fix","epsilon",0.0952342835398506,0.1
689,800,0.08,"Fixed point linearization","fix","alpha",0.472135751547993,0.5
689,800,0.08,"Fixed point linearization","fix","gamma",1.34272817423011,1.5
689,800,0.08,"Fixed point linearization","fix","beta",0.990573324332063,1.4
689,800,0.08,"Fixed point linearization","fix","sigma[1]",0.88867269984035,0.3
689,800,0.08,"Fixed point linearization","fix","sigma[2]",0.492803094685732,0.5
690,800,0.08,"Fixed point linearization","fix","epsilon",0.111876892357084,0.1
690,800,0.08,"Fixed point linearization","fix","alpha",0.537306005905871,0.5
690,800,0.08,"Fixed point linearization","fix","gamma",1.06246662777996,1.5
690,800,0.08,"Fixed point linearization","fix","beta",0.271323681480331,1.4
690,800,0.08,"Fixed point linearization","fix","sigma[1]",0.947941751581968,0.3
690,800,0.08,"Fixed point linearization","fix","sigma[2]",0.537710661438852,0.5
691,800,0.08,"Fixed point linearization","fix","epsilon",0.102096538850988,0.1
691,800,0.08,"Fixed point linearization","fix","alpha",0.550038077503231,0.5
691,800,0.08,"Fixed point linearization","fix","gamma",1.22100270350619,1.5
691,800,0.08,"Fixed point linearization","fix","beta",0.182428629875633,1.4
691,800,0.08,"Fixed point linearization","fix","sigma[1]",0.989078274271986,0.3
691,800,0.08,"Fixed point linearization","fix","sigma[2]",0.514598219657753,0.5
692,800,0.08,"Fixed point linearization","fix","epsilon",0.107394449492596,0.1
