"path","ratio","sub_h","method","parameter","estimate","truth"
148,400,0.04,"new_piecewise taylor","sigma[1]",0.299134268523523,0.3
148,400,0.04,"new_piecewise taylor","sigma[2]",0.526407176184722,0.5
149,400,0.04,"new_piecewise taylor","epsilon",0.09558869181114,0.1
149,400,0.04,"new_piecewise taylor","alpha",0.493102474561131,0.5
149,400,0.04,"new_piecewise taylor","gamma",1.39632411292673,1.5
149,400,0.04,"new_piecewise taylor","beta",1.07213970506467,1.4
149,400,0.04,"new_piecewise taylor","sigma[1]",0.301762486075471,0.3
149,400,0.04,"new_piecewise taylor","sigma[2]",0.502092916044855,0.5
150,400,0.04,"new_piecewise taylor","epsilon",0.0949146653727578,0.1
150,400,0.04,"new_piecewise taylor","alpha",0.492796463939702,0.5
150,400,0.04,"new_piecewise taylor","gamma",1.01000007041125,1.5
150,400,0.04,"new_piecewise taylor","beta",0.730438988504328,1.4
150,400,0.04,"new_piecewise taylor","sigma[1]",0.294115936944404,0.3
150,400,0.04,"new_piecewise taylor","sigma[2]",0.516796181636283,0.5
151,400,0.04,"new_piecewise taylor","epsilon",0.0977185448793591,0.1
151,400,0.04,"new_piecewise taylor","alpha",0.507056123041748,0.5
151,400,0.04,"new_piecewise taylor","gamma",1.24036421265569,1.5
151,400,0.04,"new_piecewise taylor","beta",1.2410126122835,1.4
151,400,0.04,"new_piecewise taylor","sigma[1]",0.289384521736121,0.3
151,400,0.04,"new_piecewise taylor","sigma[2]",0.495581135906363,0.5
152,400,0.04,"new_piecewise taylor","epsilon",0.097109286450979,0.1
152,400,0.04,"new_piecewise taylor","alpha",0.497159130809763,0.5
152,400,0.04,"new_piecewise taylor","gamma",1.47837281876525,1.5
152,400,0.04,"new_piecewise taylor","beta",1.3104248931337,1.4
152,400,0.04,"new_piecewise taylor","sigma[1]",0.291138702762923,0.3
152,400,0.04,"new_piecewise taylor","sigma[2]",0.485930155797597,0.5
153,400,0.04,"new_piecewise taylor","epsilon",0.0965714631420994,0.1
153,400,0.04,"new_piecewise taylor","alpha",0.492394386503399,0.5
153,400,0.04,"new_piecewise taylor","gamma",1.53495499811401,1.5
153,400,0.04,"new_piecewise taylor","beta",1.41015687243166,1.4
153,400,0.04,"new_piecewise taylor","sigma[1]",0.31544950349576,0.3
153,400,0.04,"new_piecewise taylor","sigma[2]",0.504078329144257,0.5
154,400,0.04,"new_piecewise taylor","epsilon",0.0945989928962369,0.1
154,400,0.04,"new_piecewise taylor","alpha",0.496460113732993,0.5
154,400,0.04,"new_piecewise taylor","gamma",1.66341984167754,1.5
154,400,0.04,"new_piecewise taylor","beta",1.3570796677929,1.4
154,400,0.04,"new_piecewise taylor","sigma[1]",0.313852987955973,0.3
154,400,0.04,"new_piecewise taylor","sigma[2]",0.525825539920908,0.5
155,400,0.04,"new_piecewise taylor","epsilon",0.0950734244094902,0.1
155,400,0.04,"new_piecewise taylor","alpha",0.497349619572198,0.5
155,400,0.04,"new_piecewise taylor","gamma",1.06332223810857,1.5
155,400,0.04,"new_piecewise taylor","beta",1.27155335379188,1.4
155,400,0.04,"new_piecewise taylor","sigma[1]",0.305604466519399,0.3
155,400,0.04,"new_piecewise taylor","sigma[2]",0.516571934734566,0.5
156,400,0.04,"new_piecewise taylor","epsilon",0.095027169191948,0.1
156,400,0.04,"new_piecewise taylor","alpha",0.504853529881514,0.5
156,400,0.04,"new_piecewise taylor","gamma",1.07813253712171,1.5
156,400,0.04,"new_piecewise taylor","beta",1.17632619902856,1.4
156,400,0.04,"new_piecewise taylor","sigma[1]",0.320433531034081,0.3
156,400,0.04,"new_piecewise taylor","sigma[2]",0.51301514865527,0.5
157,400,0.04,"new_piecewise taylor","epsilon",0.100230412296921,0.1
157,400,0.04,"new_piecewise taylor","alpha",0.509015662870026,0.5
157,400,0.04,"new_piecewise taylor","gamma",1.38770385287691,1.5
157,400,0.04,"new_piecewise taylor","beta",1.44365765244547,1.4
157,400,0.04,"new_piecewise taylor","sigma[1]",0.314246109448223,0.3
157,400,0.04,"new_piecewise taylor","sigma[2]",0.506317384901168,0.5
158,400,0.04,"new_piecewise taylor","epsilon",0.10180383111774,0.1
158,400,0.04,"new_piecewise taylor","alpha",0.480410584773738,0.5
158,400,0.04,"new_piecewise taylor","gamma",1.39280516668411,1.5
158,400,0.04,"new_piecewise taylor","beta",1.27804689855169,1.4
158,400,0.04,"new_piecewise taylor","sigma[1]",0.32111337233284,0.3
158,400,0.04,"new_piecewise taylor","sigma[2]",0.510158000567891,0.5
159,400,0.04,"new_piecewise taylor","epsilon",0.0982618957320689,0.1
159,400,0.04,"new_piecewise taylor","alpha",0.482076132218971,0.5
159,400,0.04,"new_piecewise taylor","gamma",1.47305691814432,1.5
159,400,0.04,"new_piecewise taylor","beta",1.2463425733631,1.4
159,400,0.04,"new_piecewise taylor","sigma[1]",0.301006129512707,0.3
159,400,0.04,"new_piecewise taylor","sigma[2]",0.508114983208043,0.5
160,400,0.04,"new_piecewise taylor","epsilon",0.0997105929281394,0.1
160,400,0.04,"new_piecewise taylor","alpha",0.497797246509199,0.5
160,400,0.04,"new_piecewise taylor","gamma",1.59452209082976,1.5
160,400,0.04,"new_piecewise taylor","beta",1.41989130871827,1.4
160,400,0.04,"new_piecewise taylor","sigma[1]",0.296616565049946,0.3
160,400,0.04,"new_piecewise taylor","sigma[2]",0.49934068959028,0.5
161,400,0.04,"new_piecewise taylor","epsilon",0.0936149185251981,0.1
161,400,0.04,"new_piecewise taylor","alpha",0.501321430942173,0.5
161,400,0.04,"new_piecewise taylor","gamma",1.61297919259475,1.5
161,400,0.04,"new_piecewise taylor","beta",1.59476418857681,1.4
161,400,0.04,"new_piecewise taylor","sigma[1]",0.298344246305172,0.3
161,400,0.04,"new_piecewise taylor","sigma[2]",0.481390837746504,0.5
162,400,0.04,"new_piecewise taylor","epsilon",0.0965462083394122,0.1
162,400,0.04,"new_piecewise taylor","alpha",0.497119098219822,0.5
162,400,0.04,"new_piecewise taylor","gamma",1.44185390195283,1.5
162,400,0.04,"new_piecewise taylor","beta",1.01784657326358,1.4
162,400,0.04,"new_piecewise taylor","sigma[1]",0.305298567408069,0.3
162,400,0.04,"new_piecewise taylor","sigma[2]",0.506757375851527,0.5
163,400,0.04,"new_piecewise taylor","epsilon",0.09804653147057,0.1
163,400,0.04,"new_piecewise taylor","alpha",0.502904104451822,0.5
163,400,0.04,"new_piecewise taylor","gamma",1.01000550696409,1.5
163,400,0.04,"new_piecewise taylor","beta",0.436370750326357,1.4
163,400,0.04,"new_piecewise taylor","sigma[1]",0.320528581820302,0.3
163,400,0.04,"new_piecewise taylor","sigma[2]",0.4750212426543,0.5
164,400,0.04,"new_piecewise taylor","epsilon",0.101807016337869,0.1
164,400,0.04,"new_piecewise taylor","alpha",0.4903262608115,0.5
164,400,0.04,"new_piecewise taylor","gamma",1.13278071186245,1.5
164,400,0.04,"new_piecewise taylor","beta",1.07309723360483,1.4
164,400,0.04,"new_piecewise taylor","sigma[1]",0.320506883739672,0.3
164,400,0.04,"new_piecewise taylor","sigma[2]",0.52906630146388,0.5
165,400,0.04,"new_piecewise taylor","epsilon",0.0945299211205029,0.1
165,400,0.04,"new_piecewise taylor","alpha",0.490887568848485,0.5
165,400,0.04,"new_piecewise taylor","gamma",1.01000487124896,1.5
165,400,0.04,"new_piecewise taylor","beta",0.630701232537721,1.4
165,400,0.04,"new_piecewise taylor","sigma[1]",0.31731709863498,0.3
165,400,0.04,"new_piecewise taylor","sigma[2]",0.515495033792114,0.5
166,400,0.04,"new_piecewise taylor","epsilon",0.0976152267545351,0.1
166,400,0.04,"new_piecewise taylor","alpha",0.493083107914569,0.5
166,400,0.04,"new_piecewise taylor","gamma",1.61161798158651,1.5
166,400,0.04,"new_piecewise taylor","beta",1.41284304493604,1.4
166,400,0.04,"new_piecewise taylor","sigma[1]",0.308655800525689,0.3
166,400,0.04,"new_piecewise taylor","sigma[2]",0.498824241499044,0.5
167,400,0.04,"new_piecewise taylor","epsilon",0.0935901839951738,0.1
167,400,0.04,"new_piecewise taylor","alpha",0.501459251904087,0.5
167,400,0.04,"new_piecewise taylor","gamma",1.48508178693556,1.5
167,400,0.04,"new_piecewise taylor","beta",1.26881491581895,1.4
167,400,0.04,"new_piecewise taylor","sigma[1]",0.283069947733773,0.3
167,400,0.04,"new_piecewise taylor","sigma[2]",0.489743079755315,0.5
168,400,0.04,"new_piecewise taylor","epsilon",0.10210293020732,0.1
168,400,0.04,"new_piecewise taylor","alpha",0.496544117197537,0.5
168,400,0.04,"new_piecewise taylor","gamma",1.55786967320227,1.5
168,400,0.04,"new_piecewise taylor","beta",1.64825728860515,1.4
168,400,0.04,"new_piecewise taylor","sigma[1]",0.310535541132986,0.3
168,400,0.04,"new_piecewise taylor","sigma[2]",0.50242597951307,0.5
169,400,0.04,"new_piecewise taylor","epsilon",0.0971597154050548,0.1
169,400,0.04,"new_piecewise taylor","alpha",0.494925753751307,0.5
169,400,0.04,"new_piecewise taylor","gamma",1.6966959485504,1.5
169,400,0.04,"new_piecewise taylor","beta",1.34349782914426,1.4
169,400,0.04,"new_piecewise taylor","sigma[1]",0.301582659201352,0.3
169,400,0.04,"new_piecewise taylor","sigma[2]",0.494767976204698,0.5
170,400,0.04,"new_piecewise taylor","epsilon",0.098047324797888,0.1
170,400,0.04,"new_piecewise taylor","alpha",0.501273711680311,0.5
170,400,0.04,"new_piecewise taylor","gamma",1.39068462367061,1.5
170,400,0.04,"new_piecewise taylor","beta",1.20479972850249,1.4
170,400,0.04,"new_piecewise taylor","sigma[1]",0.304510519490444,0.3
170,400,0.04,"new_piecewise taylor","sigma[2]",0.507024105474114,0.5
171,400,0.04,"new_piecewise taylor","epsilon",0.0964290569861522,0.1
171,400,0.04,"new_piecewise taylor","alpha",0.498604549387004,0.5
171,400,0.04,"new_piecewise taylor","gamma",1.10702456669906,1.5
171,400,0.04,"new_piecewise taylor","beta",1.16165492622148,1.4
171,400,0.04,"new_piecewise taylor","sigma[1]",0.302803935835275,0.3
171,400,0.04,"new_piecewise taylor","sigma[2]",0.487797662990218,0.5
172,400,0.04,"new_piecewise taylor","epsilon",0.0984019103668452,0.1
172,400,0.04,"new_piecewise taylor","alpha",0.499398459342697,0.5
172,400,0.04,"new_piecewise taylor","gamma",1.21080756411234,1.5
172,400,0.04,"new_piecewise taylor","beta",1.0940053071266,1.4
172,400,0.04,"new_piecewise taylor","sigma[1]",0.293361182328471,0.3
172,400,0.04,"new_piecewise taylor","sigma[2]",0.500073131870976,0.5
173,400,0.04,"new_piecewise taylor","epsilon",0.0938298185273066,0.1
173,400,0.04,"new_piecewise taylor","alpha",0.49863881663655,0.5
173,400,0.04,"new_piecewise taylor","gamma",1.0100001476669,1.5
173,400,0.04,"new_piecewise taylor","beta",0.416374317967704,1.4
173,400,0.04,"new_piecewise taylor","sigma[1]",0.296915363948257,0.3
173,400,0.04,"new_piecewise taylor","sigma[2]",0.494117319856688,0.5
174,400,0.04,"new_piecewise taylor","epsilon",0.0987377628899892,0.1
174,400,0.04,"new_piecewise taylor","alpha",0.489751746228956,0.5
174,400,0.04,"new_piecewise taylor","gamma",1.3021398858124,1.5
174,400,0.04,"new_piecewise taylor","beta",1.39047469620877,1.4
174,400,0.04,"new_piecewise taylor","sigma[1]",0.308878451310239,0.3
174,400,0.04,"new_piecewise taylor","sigma[2]",0.50362243560753,0.5
175,400,0.04,"new_piecewise taylor","epsilon",0.100019779773561,0.1
175,400,0.04,"new_piecewise taylor","alpha",0.512519233591181,0.5
175,400,0.04,"new_piecewise taylor","gamma",1.06807748410844,1.5
175,400,0.04,"new_piecewise taylor","beta",1.34551385079094,1.4
175,400,0.04,"new_piecewise taylor","sigma[1]",0.305575182374141,0.3
175,400,0.04,"new_piecewise taylor","sigma[2]",0.486600048927105,0.5
176,400,0.04,"new_piecewise taylor","epsilon",0.103296536498526,0.1
176,400,0.04,"new_piecewise taylor","alpha",0.493834389656985,0.5
176,400,0.04,"new_piecewise taylor","gamma",1.0100164034139,1.5
176,400,0.04,"new_piecewise taylor","beta",0.927360942391828,1.4
176,400,0.04,"new_piecewise taylor","sigma[1]",0.302031724941081,0.3
176,400,0.04,"new_piecewise taylor","sigma[2]",0.502122764180018,0.5
177,400,0.04,"new_piecewise taylor","epsilon",0.100043345093324,0.1
177,400,0.04,"new_piecewise taylor","alpha",0.481402985901012,0.5
177,400,0.04,"new_piecewise taylor","gamma",1.22119344455567,1.5
177,400,0.04,"new_piecewise taylor","beta",1.27838629434853,1.4
177,400,0.04,"new_piecewise taylor","sigma[1]",0.304095506015059,0.3
177,400,0.04,"new_piecewise taylor","sigma[2]",0.500260345045179,0.5
178,400,0.04,"new_piecewise taylor","epsilon",0.100357818492044,0.1
178,400,0.04,"new_piecewise taylor","alpha",0.50073380118881,0.5
178,400,0.04,"new_piecewise taylor","gamma",1.01000112228946,1.5
178,400,0.04,"new_piecewise taylor","beta",0.32056474254976,1.4
178,400,0.04,"new_piecewise taylor","sigma[1]",0.298631026455741,0.3
178,400,0.04,"new_piecewise taylor","sigma[2]",0.533216874914983,0.5
179,400,0.04,"new_piecewise taylor","epsilon",0.1032577338962,0.1
179,400,0.04,"new_piecewise taylor","alpha",0.4979331472014,0.5
179,400,0.04,"new_piecewise taylor","gamma",1.26363447404401,1.5
179,400,0.04,"new_piecewise taylor","beta",0.93803324544882,1.4
179,400,0.04,"new_piecewise taylor","sigma[1]",0.301404752851371,0.3
179,400,0.04,"new_piecewise taylor","sigma[2]",0.516370417551889,0.5
180,400,0.04,"new_piecewise taylor","epsilon",0.0995144014982262,0.1
180,400,0.04,"new_piecewise taylor","alpha",0.488043809837531,0.5
180,400,0.04,"new_piecewise taylor","gamma",1.6639503153947,1.5
180,400,0.04,"new_piecewise taylor","beta",1.51223164077433,1.4
180,400,0.04,"new_piecewise taylor","sigma[1]",0.296196905357729,0.3
180,400,0.04,"new_piecewise taylor","sigma[2]",0.492414624694183,0.5
181,400,0.04,"new_piecewise taylor","epsilon",0.0985449769871503,0.1
181,400,0.04,"new_piecewise taylor","alpha",0.490181627653947,0.5
181,400,0.04,"new_piecewise taylor","gamma",1.98628850873,1.5
181,400,0.04,"new_piecewise taylor","beta",1.82709508032808,1.4
181,400,0.04,"new_piecewise taylor","sigma[1]",0.305434616737498,0.3
181,400,0.04,"new_piecewise taylor","sigma[2]",0.514412085040134,0.5
182,400,0.04,"new_piecewise taylor","epsilon",0.0983017737790827,0.1
182,400,0.04,"new_piecewise taylor","alpha",0.496213240464457,0.5
182,400,0.04,"new_piecewise taylor","gamma",1.01000050943661,1.5
182,400,0.04,"new_piecewise taylor","beta",0.847687021510692,1.4
182,400,0.04,"new_piecewise taylor","sigma[1]",0.316706801671891,0.3
182,400,0.04,"new_piecewise taylor","sigma[2]",0.484315662450205,0.5
183,400,0.04,"new_piecewise taylor","epsilon",0.0921716704140651,0.1
183,400,0.04,"new_piecewise taylor","alpha",0.502151556519009,0.5
183,400,0.04,"new_piecewise taylor","gamma",1.20267597337009,1.5
183,400,0.04,"new_piecewise taylor","beta",1.03424425307944,1.4
183,400,0.04,"new_piecewise taylor","sigma[1]",0.296958967221355,0.3
183,400,0.04,"new_piecewise taylor","sigma[2]",0.510232400783184,0.5
184,400,0.04,"new_piecewise taylor","epsilon",0.101657190852002,0.1
184,400,0.04,"new_piecewise taylor","alpha",0.489687867919731,0.5
184,400,0.04,"new_piecewise taylor","gamma",1.01378891706358,1.5
184,400,0.04,"new_piecewise taylor","beta",1.04169891463319,1.4
184,400,0.04,"new_piecewise taylor","sigma[1]",0.290540988137261,0.3
184,400,0.04,"new_piecewise taylor","sigma[2]",0.493525057428207,0.5
185,400,0.04,"new_piecewise taylor","epsilon",0.0985245489568853,0.1
185,400,0.04,"new_piecewise taylor","alpha",0.495457508691572,0.5
185,400,0.04,"new_piecewise taylor","gamma",1.31526056216765,1.5
185,400,0.04,"new_piecewise taylor","beta",1.15733670850185,1.4
185,400,0.04,"new_piecewise taylor","sigma[1]",0.29813334613049,0.3
185,400,0.04,"new_piecewise taylor","sigma[2]",0.498821583853274,0.5
186,400,0.04,"new_piecewise taylor","epsilon",0.0979038393022802,0.1
186,400,0.04,"new_piecewise taylor","alpha",0.491777235143356,0.5
186,400,0.04,"new_piecewise taylor","gamma",1.05261973926956,1.5
186,400,0.04,"new_piecewise taylor","beta",1.14428828160074,1.4
186,400,0.04,"new_piecewise taylor","sigma[1]",0.300182825402546,0.3
186,400,0.04,"new_piecewise taylor","sigma[2]",0.526300376947033,0.5
187,400,0.04,"new_piecewise taylor","epsilon",0.10147658714845,0.1
187,400,0.04,"new_piecewise taylor","alpha",0.501247204188498,0.5
187,400,0.04,"new_piecewise taylor","gamma",1.37647057474867,1.5
187,400,0.04,"new_piecewise taylor","beta",1.34102832239343,1.4
187,400,0.04,"new_piecewise taylor","sigma[1]",0.303044044088126,0.3
187,400,0.04,"new_piecewise taylor","sigma[2]",0.512264229106006,0.5
188,400,0.04,"new_piecewise taylor","epsilon",0.0964864759448445,0.1
188,400,0.04,"new_piecewise taylor","alpha",0.489870766781942,0.5
188,400,0.04,"new_piecewise taylor","gamma",1.4497345495143,1.5
188,400,0.04,"new_piecewise taylor","beta",1.41750001347992,1.4
188,400,0.04,"new_piecewise taylor","sigma[1]",0.328022090252904,0.3
188,400,0.04,"new_piecewise taylor","sigma[2]",0.524069760220125,0.5
189,400,0.04,"new_piecewise taylor","epsilon",0.0974623232153923,0.1
189,400,0.04,"new_piecewise taylor","alpha",0.492745584986617,0.5
189,400,0.04,"new_piecewise taylor","gamma",1.01017449394712,1.5
189,400,0.04,"new_piecewise taylor","beta",1.12666076133663,1.4
189,400,0.04,"new_piecewise taylor","sigma[1]",0.311351314585403,0.3
189,400,0.04,"new_piecewise taylor","sigma[2]",0.498361501622089,0.5
190,400,0.04,"new_piecewise taylor","epsilon",0.096651082827237,0.1
190,400,0.04,"new_piecewise taylor","alpha",0.498308360486315,0.5
190,400,0.04,"new_piecewise taylor","gamma",1.64447495808519,1.5
190,400,0.04,"new_piecewise taylor","beta",1.296607228607,1.4
190,400,0.04,"new_piecewise taylor","sigma[1]",0.326852898776607,0.3
190,400,0.04,"new_piecewise taylor","sigma[2]",0.504872643464383,0.5
191,400,0.04,"new_piecewise taylor","epsilon",0.100522112404465,0.1
191,400,0.04,"new_piecewise taylor","alpha",0.498775762329667,0.5
191,400,0.04,"new_piecewise taylor","gamma",1.45968745536192,1.5
191,400,0.04,"new_piecewise taylor","beta",1.2635192166505,1.4
191,400,0.04,"new_piecewise taylor","sigma[1]",0.29876546115708,0.3
191,400,0.04,"new_piecewise taylor","sigma[2]",0.489732682272098,0.5
192,400,0.04,"new_piecewise taylor","epsilon",0.0968498737029685,0.1
192,400,0.04,"new_piecewise taylor","alpha",0.493336635465426,0.5
192,400,0.04,"new_piecewise taylor","gamma",1.47258436002193,1.5
192,400,0.04,"new_piecewise taylor","beta",1.4794467000124,1.4
192,400,0.04,"new_piecewise taylor","sigma[1]",0.294979498835416,0.3
192,400,0.04,"new_piecewise taylor","sigma[2]",0.508642979740584,0.5
193,400,0.04,"new_piecewise taylor","epsilon",0.0972519379208806,0.1
193,400,0.04,"new_piecewise taylor","alpha",0.507536361307172,0.5
193,400,0.04,"new_piecewise taylor","gamma",1.84197687892627,1.5
193,400,0.04,"new_piecewise taylor","beta",1.53703403958305,1.4
193,400,0.04,"new_piecewise taylor","sigma[1]",0.30277120999819,0.3
193,400,0.04,"new_piecewise taylor","sigma[2]",0.488317551717727,0.5
194,400,0.04,"new_piecewise taylor","epsilon",0.101627127201263,0.1
194,400,0.04,"new_piecewise taylor","alpha",0.496534841784112,0.5
194,400,0.04,"new_piecewise taylor","gamma",1.01035500517893,1.5
194,400,0.04,"new_piecewise taylor","beta",0.987433465784262,1.4
194,400,0.04,"new_piecewise taylor","sigma[1]",0.309323055277185,0.3
194,400,0.04,"new_piecewise taylor","sigma[2]",0.42500808791561,0.5
195,400,0.04,"new_piecewise taylor","epsilon",0.0932777541943649,0.1
195,400,0.04,"new_piecewise taylor","alpha",0.485847449336957,0.5
195,400,0.04,"new_piecewise taylor","gamma",1.18539733960894,1.5
195,400,0.04,"new_piecewise taylor","beta",1.14639770213939,1.4
195,400,0.04,"new_piecewise taylor","sigma[1]",0.295581408592047,0.3
195,400,0.04,"new_piecewise taylor","sigma[2]",0.504288667238146,0.5
196,400,0.04,"new_piecewise taylor","epsilon",0.100905691836724,0.1
196,400,0.04,"new_piecewise taylor","alpha",0.488628583476837,0.5
196,400,0.04,"new_piecewise taylor","gamma",1.18415377469558,1.5
196,400,0.04,"new_piecewise taylor","beta",1.00835017173104,1.4
