"path","ratio","sub_h","method","parameter","estimate","truth"
167,100,0.01,"random","epsilon",0.0952069966713417,0.1
167,100,0.01,"random","y",-0.111425087235009,-0.05
167,100,0.01,"random","sigma",1.67879347445224,1.7
168,100,0.01,"random","epsilon",0.0988114239964479,0.1
168,100,0.01,"random","y",-0.101203795630308,-0.05
168,100,0.01,"random","sigma",1.72470847393242,1.7
169,100,0.01,"random","epsilon",0.092953306963249,0.1
169,100,0.01,"random","y",-0.0456613682509421,-0.05
169,100,0.01,"random","sigma",1.66345062561032,1.7
170,100,0.01,"random","epsilon",0.0946812448972423,0.1
170,100,0.01,"random","y",-0.088316029486374,-0.05
170,100,0.01,"random","sigma",1.68113538463133,1.7
171,100,0.01,"random","epsilon",0.0902235330027842,0.1
171,100,0.01,"random","y",0.00207887445782215,-0.05
171,100,0.01,"random","sigma",1.73373970775956,1.7
172,100,0.01,"random","epsilon",0.0939928414052571,0.1
172,100,0.01,"random","y",-0.0968553334932182,-0.05
172,100,0.01,"random","sigma",1.73603624114177,1.7
173,100,0.01,"random","epsilon",0.0966010435555443,0.1
173,100,0.01,"random","y",-0.066543048459008,-0.05
173,100,0.01,"random","sigma",1.68974867236863,1.7
174,100,0.01,"random","epsilon",0.0940442271408468,0.1
174,100,0.01,"random","y",-0.0797454619705148,-0.05
174,100,0.01,"random","sigma",1.67969816390225,1.7
175,100,0.01,"random","epsilon",0.108453997643566,0.1
175,100,0.01,"random","y",-0.0105595717955365,-0.05
175,100,0.01,"random","sigma",1.64324500638347,1.7
176,100,0.01,"random","epsilon",0.094684968733336,0.1
176,100,0.01,"random","y",-0.0955032605079749,-0.05
176,100,0.01,"random","sigma",1.72209651143942,1.7
177,100,0.01,"random","epsilon",0.10060309497862,0.1
177,100,0.01,"random","y",-0.0820572317679109,-0.05
177,100,0.01,"random","sigma",1.68410578138403,1.7
178,100,0.01,"random","epsilon",0.0954011115726081,0.1
178,100,0.01,"random","y",-0.087287494359716,-0.05
178,100,0.01,"random","sigma",1.70598523678329,1.7
179,100,0.01,"random","epsilon",0.105234119961249,0.1
179,100,0.01,"random","y",-0.104856373656148,-0.05
179,100,0.01,"random","sigma",1.73121140952684,1.7
180,100,0.01,"random","epsilon",0.0929422595947718,0.1
180,100,0.01,"random","y",-0.0416766503671797,-0.05
180,100,0.01,"random","sigma",1.6964553283805,1.7
181,100,0.01,"random","epsilon",0.100128534908356,0.1
181,100,0.01,"random","y",-0.0621024164152675,-0.05
181,100,0.01,"random","sigma",1.66203088618719,1.7
182,100,0.01,"random","epsilon",0.11791899072485,0.1
182,100,0.01,"random","y",-0.0815747904576156,-0.05
182,100,0.01,"random","sigma",1.65937732445948,1.7
183,100,0.01,"random","epsilon",0.108868297023395,0.1
183,100,0.01,"random","y",-0.057663164117335,-0.05
183,100,0.01,"random","sigma",1.66100759802122,1.7
184,100,0.01,"random","epsilon",0.108779488577772,0.1
184,100,0.01,"random","y",-0.0317900216261206,-0.05
184,100,0.01,"random","sigma",1.70278136023038,1.7
185,100,0.01,"random","epsilon",0.100519161349135,0.1
185,100,0.01,"random","y",0.00392305265716382,-0.05
185,100,0.01,"random","sigma",1.71190421699441,1.7
186,100,0.01,"random","epsilon",0.110617455652371,0.1
186,100,0.01,"random","y",-0.0103029172438023,-0.05
186,100,0.01,"random","sigma",1.67138013687609,1.7
187,100,0.01,"random","epsilon",0.0994528773790089,0.1
187,100,0.01,"random","y",-0.0427942212418601,-0.05
187,100,0.01,"random","sigma",1.6870965665028,1.7
188,100,0.01,"random","epsilon",0.104021409973413,0.1
188,100,0.01,"random","y",-0.0999832036740038,-0.05
188,100,0.01,"random","sigma",1.70824817807208,1.7
189,100,0.01,"random","epsilon",0.1055880417997,0.1
189,100,0.01,"random","y",-0.11918695926837,-0.05
189,100,0.01,"random","sigma",1.68722746930545,1.7
190,100,0.01,"random","epsilon",0.107137389799901,0.1
190,100,0.01,"random","y",-0.0408701566573931,-0.05
190,100,0.01,"random","sigma",1.70190197347625,1.7
191,100,0.01,"random","epsilon",0.105945377463361,0.1
191,100,0.01,"random","y",0.0232461870476651,-0.05
191,100,0.01,"random","sigma",1.70623338617178,1.7
192,100,0.01,"random","epsilon",0.102049552979784,0.1
192,100,0.01,"random","y",-0.0939484817250046,-0.05
192,100,0.01,"random","sigma",1.69499512274378,1.7
193,100,0.01,"random","epsilon",0.10222189769327,0.1
193,100,0.01,"random","y",-0.043806645228219,-0.05
193,100,0.01,"random","sigma",1.67793872491722,1.7
194,100,0.01,"random","epsilon",0.102038846548959,0.1
194,100,0.01,"random","y",-0.0526289320226089,-0.05
194,100,0.01,"random","sigma",1.6744879739121,1.7
195,100,0.01,"random","epsilon",0.0993961903601485,0.1
195,100,0.01,"random","y",-0.148403218843633,-0.05
195,100,0.01,"random","sigma",1.73062400764558,1.7
196,100,0.01,"random","epsilon",0.0949312069894284,0.1
196,100,0.01,"random","y",-0.0179588195221232,-0.05
196,100,0.01,"random","sigma",1.7280092498654,1.7
197,100,0.01,"random","epsilon",0.0893169611409689,0.1
197,100,0.01,"random","y",-0.0920432989673157,-0.05
197,100,0.01,"random","sigma",1.75306780994731,1.7
198,100,0.01,"random","epsilon",0.0855206601954855,0.1
198,100,0.01,"random","y",-0.0739259502899158,-0.05
198,100,0.01,"random","sigma",1.71976815173588,1.7
199,100,0.01,"random","epsilon",0.0988132580921278,0.1
199,100,0.01,"random","y",-0.097330658773537,-0.05
199,100,0.01,"random","sigma",1.72848516742315,1.7
200,100,0.01,"random","epsilon",0.0915090306918809,0.1
200,100,0.01,"random","y",-0.0416157290064917,-0.05
200,100,0.01,"random","sigma",1.73922294658411,1.7
201,100,0.01,"random","epsilon",0.0953945907757961,0.1
201,100,0.01,"random","y",-0.0473844561425736,-0.05
201,100,0.01,"random","sigma",1.70319272982336,1.7
202,100,0.01,"random","epsilon",0.102696130618441,0.1
202,100,0.01,"random","y",-0.105302330126129,-0.05
202,100,0.01,"random","sigma",1.70370825203419,1.7
203,100,0.01,"random","epsilon",0.0991317006295193,0.1
203,100,0.01,"random","y",-0.0499616470915925,-0.05
203,100,0.01,"random","sigma",1.75897545280195,1.7
204,100,0.01,"random","epsilon",0.103659718300448,0.1
204,100,0.01,"random","y",-0.137121621784684,-0.05
204,100,0.01,"random","sigma",1.67960872979521,1.7
205,100,0.01,"random","epsilon",0.106045584751806,0.1
205,100,0.01,"random","y",-0.160002847586549,-0.05
205,100,0.01,"random","sigma",1.69541483014849,1.7
206,100,0.01,"random","epsilon",0.108302281194407,0.1
206,100,0.01,"random","y",-0.129731607482991,-0.05
206,100,0.01,"random","sigma",1.61446732361562,1.7
207,100,0.01,"random","epsilon",0.0942828908828986,0.1
207,100,0.01,"random","y",0.0419778931791365,-0.05
207,100,0.01,"random","sigma",1.67929633602154,1.7
208,100,0.01,"random","epsilon",0.0997179383029501,0.1
208,100,0.01,"random","y",-0.0457490121176466,-0.05
208,100,0.01,"random","sigma",1.71546464607722,1.7
209,100,0.01,"random","epsilon",0.114511583092746,0.1
209,100,0.01,"random","y",-0.0270451054852425,-0.05
209,100,0.01,"random","sigma",1.65104007733648,1.7
210,100,0.01,"random","epsilon",0.10311171294527,0.1
210,100,0.01,"random","y",-0.0460087087828491,-0.05
210,100,0.01,"random","sigma",1.70115064679286,1.7
211,100,0.01,"random","epsilon",0.101980197908687,0.1
211,100,0.01,"random","y",-0.0483775561550345,-0.05
211,100,0.01,"random","sigma",1.68927224388189,1.7
212,100,0.01,"random","epsilon",0.105586528065997,0.1
212,100,0.01,"random","y",-0.0100277852544607,-0.05
212,100,0.01,"random","sigma",1.73545792280857,1.7
213,100,0.01,"random","epsilon",0.0915078483190915,0.1
213,100,0.01,"random","y",-0.0577704367877292,-0.05
213,100,0.01,"random","sigma",1.72566410704458,1.7
214,100,0.01,"random","epsilon",0.087418541637193,0.1
214,100,0.01,"random","y",-0.0433049669700224,-0.05
214,100,0.01,"random","sigma",1.69818648082644,1.7
215,100,0.01,"random","epsilon",0.103628322019723,0.1
215,100,0.01,"random","y",-0.0867459679410136,-0.05
215,100,0.01,"random","sigma",1.67756801139292,1.7
216,100,0.01,"random","epsilon",0.0914576958068854,0.1
216,100,0.01,"random","y",-0.0332640303380557,-0.05
216,100,0.01,"random","sigma",1.71548489387045,1.7
217,100,0.01,"random","epsilon",0.0992822385236437,0.1
217,100,0.01,"random","y",-0.0828194536638413,-0.05
217,100,0.01,"random","sigma",1.69131821609824,1.7
218,100,0.01,"random","epsilon",0.0875778131073549,0.1
218,100,0.01,"random","y",0.00915101399875012,-0.05
218,100,0.01,"random","sigma",1.70115286552101,1.7
219,100,0.01,"random","epsilon",0.104947770903288,0.1
219,100,0.01,"random","y",-0.0790321544165196,-0.05
219,100,0.01,"random","sigma",1.69942701443663,1.7
220,100,0.01,"random","epsilon",0.0993253245804751,0.1
220,100,0.01,"random","y",-0.0889674105923356,-0.05
220,100,0.01,"random","sigma",1.68633825274811,1.7
221,100,0.01,"random","epsilon",0.11605279380833,0.1
221,100,0.01,"random","y",-0.204650999034468,-0.05
221,100,0.01,"random","sigma",1.66411650771357,1.7
222,100,0.01,"random","epsilon",0.116311663278309,0.1
222,100,0.01,"random","y",-0.0325814419080659,-0.05
222,100,0.01,"random","sigma",1.65359524576305,1.7
223,100,0.01,"random","epsilon",0.100313884317444,0.1
223,100,0.01,"random","y",-0.0855006523674889,-0.05
223,100,0.01,"random","sigma",1.7257974997384,1.7
224,100,0.01,"random","epsilon",0.102406516996419,0.1
224,100,0.01,"random","y",-0.0716053802936672,-0.05
224,100,0.01,"random","sigma",1.71662318182085,1.7
225,100,0.01,"random","epsilon",0.099536154730149,0.1
225,100,0.01,"random","y",-0.079336979360424,-0.05
225,100,0.01,"random","sigma",1.73552416938674,1.7
226,100,0.01,"random","epsilon",0.0903753830857545,0.1
226,100,0.01,"random","y",-0.0379768633038688,-0.05
226,100,0.01,"random","sigma",1.69658361227922,1.7
227,100,0.01,"random","epsilon",0.116628926060643,0.1
227,100,0.01,"random","y",-0.107388536515795,-0.05
227,100,0.01,"random","sigma",1.59787346143655,1.7
228,100,0.01,"random","epsilon",0.110123648435076,0.1
228,100,0.01,"random","y",-0.0384781274288089,-0.05
228,100,0.01,"random","sigma",1.67865093063037,1.7
229,100,0.01,"random","epsilon",0.106042064913839,0.1
229,100,0.01,"random","y",-0.044545952266378,-0.05
229,100,0.01,"random","sigma",1.67294875613592,1.7
230,100,0.01,"random","epsilon",0.0968985121581036,0.1
230,100,0.01,"random","y",-0.0765510751447615,-0.05
230,100,0.01,"random","sigma",1.68326289432382,1.7
231,100,0.01,"random","epsilon",0.105282949611574,0.1
231,100,0.01,"random","y",0.0181218718842231,-0.05
231,100,0.01,"random","sigma",1.72208955124294,1.7
232,100,0.01,"random","epsilon",0.102995791848194,0.1
232,100,0.01,"random","y",-0.0276408573354999,-0.05
232,100,0.01,"random","sigma",1.68950868311152,1.7
233,100,0.01,"random","epsilon",0.113018441531786,0.1
233,100,0.01,"random","y",-0.0548533449931759,-0.05
233,100,0.01,"random","sigma",1.65769771387117,1.7
234,100,0.01,"random","epsilon",0.103291888323217,0.1
234,100,0.01,"random","y",-0.00647042534226016,-0.05
234,100,0.01,"random","sigma",1.71059620462125,1.7
235,100,0.01,"random","epsilon",0.10227920086022,0.1
235,100,0.01,"random","y",-0.00660657698888352,-0.05
235,100,0.01,"random","sigma",1.67838456459572,1.7
236,100,0.01,"random","epsilon",0.10914578520089,0.1
236,100,0.01,"random","y",-0.0555352379014047,-0.05
236,100,0.01,"random","sigma",1.68002084087472,1.7
237,100,0.01,"random","epsilon",0.104381797048086,0.1
237,100,0.01,"random","y",-0.0348317959057627,-0.05
237,100,0.01,"random","sigma",1.69085329643406,1.7
238,100,0.01,"random","epsilon",0.10268065472481,0.1
238,100,0.01,"random","y",-0.0779060751753109,-0.05
238,100,0.01,"random","sigma",1.72013302163554,1.7
239,100,0.01,"random","epsilon",0.113094102747827,0.1
239,100,0.01,"random","y",0.00591930210070452,-0.05
239,100,0.01,"random","sigma",1.66253626610142,1.7
240,100,0.01,"random","epsilon",0.101339168242603,0.1
240,100,0.01,"random","y",-0.0379658779197809,-0.05
240,100,0.01,"random","sigma",1.68859570716056,1.7
241,100,0.01,"random","epsilon",0.0875673589667667,0.1
241,100,0.01,"random","y",-0.018575351566124,-0.05
241,100,0.01,"random","sigma",1.70522248941199,1.7
242,100,0.01,"random","epsilon",0.0987030883766288,0.1
242,100,0.01,"random","y",-0.0749839694576936,-0.05
242,100,0.01,"random","sigma",1.72190931619786,1.7
243,100,0.01,"random","epsilon",0.108810204768219,0.1
243,100,0.01,"random","y",-0.093382622612935,-0.05
243,100,0.01,"random","sigma",1.67561185026458,1.7
244,100,0.01,"random","epsilon",0.10839434455319,0.1
244,100,0.01,"random","y",-0.0952691408779355,-0.05
244,100,0.01,"random","sigma",1.66454459380599,1.7
245,100,0.01,"random","epsilon",0.102887763132502,0.1
245,100,0.01,"random","y",-0.056721447793023,-0.05
245,100,0.01,"random","sigma",1.69295111944507,1.7
246,100,0.01,"random","epsilon",0.104818616638918,0.1
246,100,0.01,"random","y",-0.0898724857848157,-0.05
246,100,0.01,"random","sigma",1.66104490379566,1.7
247,100,0.01,"random","epsilon",0.0934697805560518,0.1
247,100,0.01,"random","y",-0.0732580615543459,-0.05
247,100,0.01,"random","sigma",1.69473312148945,1.7
248,100,0.01,"random","epsilon",0.102690822957201,0.1
248,100,0.01,"random","y",-0.0206156171228335,-0.05
248,100,0.01,"random","sigma",1.66962328274238,1.7
249,100,0.01,"random","epsilon",0.0988574048652467,0.1
249,100,0.01,"random","y",-0.0503787007379791,-0.05
249,100,0.01,"random","sigma",1.66692733015225,1.7
250,100,0.01,"random","epsilon",0.104640123693048,0.1
250,100,0.01,"random","y",-0.0552231596424853,-0.05
250,100,0.01,"random","sigma",1.71046413995778,1.7
251,100,0.01,"random","epsilon",0.102523132124551,0.1
251,100,0.01,"random","y",-0.0352846106589245,-0.05
251,100,0.01,"random","sigma",1.68383368344669,1.7
252,100,0.01,"random","epsilon",0.0925777829881262,0.1
252,100,0.01,"random","y",-0.0898115182266653,-0.05
252,100,0.01,"random","sigma",1.69119278780946,1.7
253,100,0.01,"random","epsilon",0.096264675722097,0.1
253,100,0.01,"random","y",-0.0250521642444665,-0.05
253,100,0.01,"random","sigma",1.71626361279158,1.7
254,100,0.01,"random","epsilon",0.106468989663844,0.1
254,100,0.01,"random","y",-0.0790207108082793,-0.05
254,100,0.01,"random","sigma",1.72253727610353,1.7
255,100,0.01,"random","epsilon",0.109325125959935,0.1
255,100,0.01,"random","y",-0.0353626824508283,-0.05
255,100,0.01,"random","sigma",1.72751351930136,1.7
256,100,0.01,"random","epsilon",0.0937052761268871,0.1
256,100,0.01,"random","y",-0.0390416183211697,-0.05
256,100,0.01,"random","sigma",1.692677834998,1.7
257,100,0.01,"random","epsilon",0.0947629289503969,0.1
257,100,0.01,"random","y",-0.018688714030553,-0.05
257,100,0.01,"random","sigma",1.65390357172451,1.7
258,100,0.01,"random","epsilon",0.102238998807497,0.1
258,100,0.01,"random","y",-0.0816025569404468,-0.05
258,100,0.01,"random","sigma",1.68609452477397,1.7
259,100,0.01,"random","epsilon",0.100263191675918,0.1
259,100,0.01,"random","y",-0.0235557704801156,-0.05
259,100,0.01,"random","sigma",1.73290436477226,1.7
260,100,0.01,"random","epsilon",0.104783831423758,0.1
260,100,0.01,"random","y",-0.0405514361560077,-0.05
260,100,0.01,"random","sigma",1.6771984907596,1.7
261,100,0.01,"random","epsilon",0.0939557267894841,0.1
261,100,0.01,"random","y",-0.0519607259507126,-0.05
261,100,0.01,"random","sigma",1.72485338758357,1.7
262,100,0.01,"random","epsilon",0.117549614341801,0.1
262,100,0.01,"random","y",-0.0784435425526157,-0.05
262,100,0.01,"random","sigma",1.67630500168762,1.7
263,100,0.01,"random","epsilon",0.103622485389321,0.1
263,100,0.01,"random","y",-0.0744813578965582,-0.05
263,100,0.01,"random","sigma",1.68681626304101,1.7
264,100,0.01,"random","epsilon",0.0963267063071787,0.1
264,100,0.01,"random","y",-0.0423648842601558,-0.05
264,100,0.01,"random","sigma",1.68208313029818,1.7
265,100,0.01,"random","epsilon",0.100501256297465,0.1
265,100,0.01,"random","y",-0.0484934763409023,-0.05
265,100,0.01,"random","sigma",1.71191634256213,1.7
266,100,0.01,"random","epsilon",0.106914445297071,0.1
266,100,0.01,"random","y",-0.00733442166946406,-0.05
266,100,0.01,"random","sigma",1.66935186465344,1.7
267,100,0.01,"random","epsilon",0.0981748959795167,0.1
267,100,0.01,"random","y",-0.0620127941258041,-0.05
267,100,0.01,"random","sigma",1.69624356257609,1.7
268,100,0.01,"random","epsilon",0.0921872001801801,0.1
268,100,0.01,"random","y",-0.0491102514476181,-0.05
268,100,0.01,"random","sigma",1.70906115881128,1.7
269,100,0.01,"random","epsilon",0.105630683205841,0.1
269,100,0.01,"random","y",-0.0435003022803115,-0.05
269,100,0.01,"random","sigma",1.69501099110001,1.7
270,100,0.01,"random","epsilon",0.102606488027653,0.1
270,100,0.01,"random","y",0.034133152092043,-0.05
270,100,0.01,"random","sigma",1.73587115208707,1.7
271,100,0.01,"random","epsilon",0.103339598564445,0.1
271,100,0.01,"random","y",-0.0281862319717722,-0.05
271,100,0.01,"random","sigma",1.70948031648366,1.7
272,100,0.01,"random","epsilon",0.091983717959442,0.1
272,100,0.01,"random","y",0.00168051816314282,-0.05
272,100,0.01,"random","sigma",1.70552200602142,1.7
273,100,0.01,"random","epsilon",0.0999722803032784,0.1
273,100,0.01,"random","y",-0.0777767899353041,-0.05
273,100,0.01,"random","sigma",1.68167879511098,1.7
274,100,0.01,"random","epsilon",0.109561067036871,0.1
274,100,0.01,"random","y",0.00186791250063006,-0.05
274,100,0.01,"random","sigma",1.69759676933323,1.7
275,100,0.01,"random","epsilon",0.097215667361555,0.1
275,100,0.01,"random","y",-0.0474998687398091,-0.05
275,100,0.01,"random","sigma",1.70019397676831,1.7
276,100,0.01,"random","epsilon",0.10429233145753,0.1
276,100,0.01,"random","y",-0.0977921584165041,-0.05
276,100,0.01,"random","sigma",1.69471486250611,1.7
277,100,0.01,"random","epsilon",0.11923585829044,0.1
277,100,0.01,"random","y",-0.0566679415622892,-0.05
277,100,0.01,"random","sigma",1.70057188210585,1.7
278,100,0.01,"random","epsilon",0.115403922259006,0.1
278,100,0.01,"random","y",-0.215511291319143,-0.05
278,100,0.01,"random","sigma",1.6877351777698,1.7
279,100,0.01,"random","epsilon",0.096264972158796,0.1
279,100,0.01,"random","y",-0.0216115605715594,-0.05
279,100,0.01,"random","sigma",1.68809543102065,1.7
280,100,0.01,"random","epsilon",0.103380397581208,0.1
280,100,0.01,"random","y",-0.03377258614299,-0.05
280,100,0.01,"random","sigma",1.70384110020587,1.7
281,100,0.01,"random","epsilon",0.101039077780869,0.1
281,100,0.01,"random","y",-0.0962517765683205,-0.05
281,100,0.01,"random","sigma",1.72988648901917,1.7
282,100,0.01,"random","epsilon",0.0965800542394516,0.1
282,100,0.01,"random","y",-0.00196639281225769,-0.05
282,100,0.01,"random","sigma",1.69063550715828,1.7
283,100,0.01,"random","epsilon",0.100844781362415,0.1
283,100,0.01,"random","y",-0.053077033336101,-0.05
283,100,0.01,"random","sigma",1.70070783922662,1.7
284,100,0.01,"random","epsilon",0.105967092000967,0.1
284,100,0.01,"random","y",-0.0299357457284215,-0.05
284,100,0.01,"random","sigma",1.71000429893264,1.7
285,100,0.01,"random","epsilon",0.101438531877651,0.1
285,100,0.01,"random","y",-0.0338588620365091,-0.05
285,100,0.01,"random","sigma",1.70431790630855,1.7
286,100,0.01,"random","epsilon",0.115381169974642,0.1
286,100,0.01,"random","y",-0.240141377531657,-0.05
286,100,0.01,"random","sigma",1.68600138158776,1.7
287,100,0.01,"random","epsilon",0.110630284763292,0.1
287,100,0.01,"random","y",-0.0230015469611878,-0.05
287,100,0.01,"random","sigma",1.71133536550894,1.7
288,100,0.01,"random","epsilon",0.110905251666898,0.1
288,100,0.01,"random","y",-0.0179784497064248,-0.05
288,100,0.01,"random","sigma",1.6991508924254,1.7
289,100,0.01,"random","epsilon",0.0976880275127948,0.1
289,100,0.01,"random","y",-0.108831134728493,-0.05
